Molecule name,class,dataset,SlogP,SMR,LabuteASA,TPSA,AMW,ExactMW,NumLipinskiHBA,NumLipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumAmideBonds,NumHeteroAtoms,NumHeavyAtoms,NumAtoms,NumRings,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumSaturatedCarbocycles,NumAliphaticCarbocycles,FractionCSP3
Row0,0,training,1.31178,18.891,27.83407737,0,55.1,55.05477522,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0.5
Row1,0,training,1.8928,48.1784,68.86097673,0,150.245,150.1277259,1,0,2,0,0,0,1,11,27,1,1,0,0,0,0,0,1,0,0,0.4
Row2,0,training,1.2467,35.6934,51.89287772,0,114.212,114.1277259,1,0,0,0,0,0,1,8,24,1,0,1,1,0,1,1,0,0,0,1
Row3,0,training,6.0724,126.9754,184.1595247,18.46,412.638,412.321006,3,0,11,0,2,0,3,30,72,2,2,0,0,0,0,0,2,0,0,0.555555556
Row4,1,training,4.3936,108.6284,150.293348,6.25,329.467,329.2012252,2,0,3,0,1,0,2,25,50,3,2,0,1,0,0,0,2,0,1,0.173913043
Row5,0,training,0.6971,87.5955,142.8943131,95.94,350.396,350.0936427,7,2,5,2,5,2,8,24,42,3,1,2,2,0,2,2,1,0,0,0.4375
Row6,0,training,0.595,59.1734,81.96149556,24.06,212.39,211.9570323,2,2,3,4,2,0,6,10,18,0,0,0,0,0,0,0,0,0,0,0.5
Row7,0,training,1.0076,55.2239,86.63684635,84.63,212.205,212.0797069,6,2,5,2,5,0,6,15,27,1,1,0,0,0,0,0,1,0,0,0.333333333
Row8,0,training,2.2399,96.3201,147.9451544,69.23,342.524,342.2882431,5,1,16,1,3,1,5,24,62,0,0,0,0,0,0,0,0,0,0,0.894736842
Row9,0,training,0.8661,10.077,17.29805945,58.7,42.021,42.00977058,3,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0
Row10,0,training,1.7726,103.5962,173.3390949,208.55,468.425,468.00457,13,4,6,4,9,0,15,31,43,3,3,0,0,1,0,0,2,0,0,0
Row11,0,training,3.77122,107.149,171.5118749,162.92,452.466,452.0348075,10,3,5,3,8,0,12,30,46,3,3,0,0,0,0,0,3,0,0,0.111111111
Row12,0,training,1.5148,90.266,138.4658319,160.78,370.408,370.0293282,8,6,4,4,6,0,10,24,38,2,2,0,0,0,0,0,2,0,0,0
Row13,0,training,1.0388,65.242,108.1645734,128.97,304.301,303.9711446,7,3,2,3,5,0,9,19,27,2,2,0,0,0,0,0,2,0,0,0
Row14,0,training,-1.671,6.6564,25.8893194,60.69,86.474,85.97597448,3,3,0,3,3,0,4,4,7,0,0,0,0,0,0,0,0,0,0,0
Row15,0,training,4.2369,109.0148,169.5799034,164.71,430.398,430.0583198,11,3,7,3,8,0,12,30,44,3,3,0,0,0,0,0,3,0,0,0
Row16,0,training,0.6087,32.654,52.7643615,26.94,127.168,127.0091848,2,0,0,1,2,0,3,8,13,1,1,0,0,1,0,0,0,0,0,0
Row17,1,training,0.3098,18.3558,34.36321522,37.3,94.497,93.98215702,2,1,1,1,1,0,3,5,8,0,0,0,0,0,0,0,0,0,0,0.5
Row18,0,training,0.0405,13.6108,28.2254844,37.3,78.042,78.01170756,2,1,1,1,1,0,3,5,8,0,0,0,0,0,0,0,0,0,0,0.5
Row19,0,training,1.5763,46.3476,71.10032033,54.37,184.216,184.0194151,3,1,2,1,2,0,4,12,20,1,1,0,0,0,0,0,1,0,0,0
Row20,0,training,0.7004,60.0924,98.19951532,75.27,232.239,232.0847922,5,2,2,2,3,4,5,17,29,2,1,1,1,0,1,1,1,0,0,0.25
Row21,0,training,1.6391,56.8336,88.13191238,82.33,229.261,229.0521122,6,1,3,1,4,0,7,15,26,1,1,0,0,0,0,0,1,0,0,0.25
Row22,1,training,1.09022,100.9547,167.6446249,149.47,507.266,506.9709522,11,2,5,2,9,2,13,27,41,2,2,0,0,1,0,0,1,0,0,0.214285714
Row23,0,training,2.9966,77.6703,129.6318422,81.54,326.761,326.0128055,6,1,5,1,6,0,8,21,32,2,2,0,0,1,0,0,1,0,0,0.153846154
Row24,0,training,0.621,69.6544,113.5044641,154.99,319.316,318.9820436,8,5,2,4,6,0,10,20,29,2,2,0,0,0,0,0,2,0,0,0
Row25,0,training,-0.8421,17.857,32.63111342,63.52,96.107,95.98811499,3,2,1,2,3,0,4,5,9,0,0,0,0,0,0,0,0,0,0,1
Row26,0,training,4.4451,43.3728,124.7326327,37.3,414.064,413.9737026,2,1,6,1,1,0,17,25,26,0,0,0,0,0,0,0,0,0,0,0.875
Row27,1,training,4.8618,58.1464,103.60071,43.14,295.336,292.8371666,3,0,1,0,2,0,8,14,14,1,1,0,0,0,0,0,1,0,0,0
Row28,1,training,5.986,87.2945,164.893588,111.2,465.093,463.9513793,8,1,4,1,6,0,16,29,33,2,2,0,0,1,0,0,1,0,0,0.153846154
Row29,0,training,1.503,39.7508,66.73735456,86.28,168.108,168.0171066,6,0,2,0,4,0,6,12,16,1,1,0,0,0,0,0,1,0,0,0
Row30,0,training,2.9016,43.1164,72.6909113,43.14,192.001,190.9540837,3,0,1,0,2,0,5,11,14,1,1,0,0,0,0,0,1,0,0,0
Row31,0,training,3.3384,62.8211,92.69133523,55.17,214.224,214.0742276,4,1,3,1,3,0,4,16,26,2,2,0,0,0,0,0,2,0,0,0
Row32,0,training,0.0735,53.2011,93.83084397,118.05,238.159,238.0338193,9,1,3,1,6,3,9,17,23,2,1,1,1,1,1,1,0,0,0,0.125
Row33,0,training,4.6939,69.6324,112.8615507,52.37,284.098,282.9802984,4,0,3,0,3,0,6,18,25,2,2,0,0,0,0,0,2,0,0,0
Row34,0,training,2.2482,38.1064,62.38764507,43.14,157.556,156.993056,3,0,1,0,2,0,4,10,14,1,1,0,0,0,0,0,1,0,0,0
Row35,0,training,1.5948,33.0964,52.08437884,43.14,123.111,123.0320284,3,0,1,0,2,0,3,9,14,1,1,0,0,0,0,0,1,0,0,0
Row36,0,training,-1.194,54.2186,113.0812573,209.48,316.135,316.0138717,16,0,12,0,12,0,16,21,29,0,0,0,0,0,0,0,0,0,0,1
Row37,0,training,0.3224,23.9564,33.80388253,0,74.147,74.0964258,1,0,0,0,0,0,1,5,17,0,0,0,0,0,0,0,0,0,0,1
Row38,0,training,1.62588,27.255,47.23186803,23.79,198.845,196.8475732,1,0,0,0,1,0,3,5,6,0,0,0,0,0,0,0,0,0,0,0.5
Row39,0,training,3.2182,43.284,70.57438356,0,345.654,341.6889985,0,0,1,0,0,0,4,6,8,0,0,0,0,0,0,0,0,0,0,1
Row40,1,training,7.9286,98.078,155.693783,0,627.588,621.5413227,0,0,1,0,0,0,6,18,22,2,2,0,0,0,0,0,2,0,0,0
Row41,0,training,5.6195,104.9895,169.7543199,44.76,697.613,691.5808182,4,0,12,0,4,0,11,20,35,0,0,0,0,0,0,0,0,0,0,1
Row42,0,training,1.7762,27.588,42.83928835,0,187.862,185.8679743,0,0,1,0,0,0,2,4,8,0,0,0,0,0,0,0,0,0,0,1
Row43,1,training,2.1663,32.205,49.20423047,0,201.889,199.8836244,0,0,2,0,0,0,2,5,11,0,0,0,0,0,0,0,0,0,0,1
Row44,0,training,2.6891,85.11,136.9549391,49.05,338.194,337.038482,5,0,3,0,5,0,7,22,35,3,2,0,1,1,0,1,1,0,0,0.333333333
Row45,0,training,-1.3362,34.0396,57.99607883,106.41,146.146,146.0691422,5,5,4,3,3,1,5,10,20,0,0,0,0,0,0,0,0,0,0,0.6
Row46,0,training,5.0618,97.67,147.5336828,52.6,340.504,340.2613596,4,0,14,0,4,0,4,24,60,0,0,0,0,0,0,0,0,0,0,0.8
Row47,0,training,3.3629,49.455,70.44767225,9.23,156.269,156.1514153,1,0,7,0,1,0,1,11,31,0,0,0,0,0,0,0,0,0,0,0.8
Row48,0,training,0.257,17.8328,29.73528808,37.3,72.063,72.02112937,2,1,1,1,2,0,2,5,9,0,0,0,0,0,0,0,0,0,0,0
Row49,0,training,1.9039,23.5848,65.94858104,37.3,214.036,213.9864768,2,1,2,1,1,0,9,13,14,0,0,0,0,0,0,0,0,0,0,0.75
Row50,1,training,4.3991,92.5108,146.1176042,46.53,428.12,425.9466186,3,1,4,1,3,0,5,22,38,2,2,0,0,0,0,0,2,0,0,0.235294118
Row51,0,training,-0.5802,21.3072,35.76478181,63.32,89.094,89.04767846,3,3,2,2,2,0,3,6,13,0,0,0,0,0,0,0,0,0,0,0.666666667
Row52,0,training,0.3887,17.3768,26.26336901,20.23,60.096,60.05751488,1,1,1,1,1,0,1,4,12,0,0,0,0,0,0,0,0,0,0,1
Row53,1,training,0.9588,106.0496,171.659206,105.53,411.495,411.2257024,8,2,8,2,8,0,8,29,62,2,0,1,2,0,1,2,0,0,0,0.714285714
Row54,1,training,5.0554,84.5548,130.7462857,52.04,336.049,333.959809,2,4,2,2,2,0,6,19,29,2,2,0,0,0,0,0,2,0,0,0.076923077
Row55,0,training,6.4836,128.4464,188.8100976,60.69,424.54,424.2038448,3,3,5,3,3,0,3,32,60,4,4,0,0,0,0,0,4,0,0,0.172413793
Row56,0,training,1.5274,53.4266,84.25246643,40.46,289.995,287.9360539,2,2,6,2,2,0,4,11,25,0,0,0,0,0,0,0,0,0,0,1
Row57,0,training,2.0568,21.52,44.0417964,0,134.94,133.9501619,0,0,1,0,0,0,4,6,8,0,0,0,0,0,0,0,0,0,0,1
Row58,0,training,-1.5775,38.3397,60.35246626,92.42,168.218,168.0568632,5,4,5,3,4,0,6,10,22,0,0,0,0,0,0,0,0,0,0,1
Row59,1,training,-0.2322,34.2246,55.26597433,49.69,134.175,134.0942943,3,2,6,2,3,0,3,9,23,0,0,0,0,0,0,0,0,0,0,1
Row60,0,training,1.9042,40.659,61.87931013,26.3,142.198,142.0993797,2,0,1,0,2,0,2,10,24,0,0,0,0,0,0,0,0,0,0,0.625
Row61,0,training,1.2418,56.912,94.06357442,43.52,222.24,222.0892089,4,0,6,0,4,0,4,16,30,3,1,2,2,0,2,2,1,0,0,0.5
Row62,0,training,3.7433,80.1636,123.5482289,72.83,310.456,310.1813951,5,1,15,1,4,0,6,20,50,0,0,0,0,0,0,0,0,0,0,1
Row63,0,training,2.50032,53.9148,87.26373889,46.53,214.648,214.0396719,3,1,3,1,2,0,4,14,25,1,1,0,0,0,0,0,1,0,0,0.3
Row64,0,training,3.6101,85.603,142.8679828,57.65,349.745,349.0517138,5,0,6,0,5,0,7,24,37,2,2,0,0,1,0,0,1,0,0,0.176470588
Row65,0,training,4.2693,87.3338,133.9159794,37.3,302.458,302.2245802,2,1,0,1,2,0,2,22,52,4,0,3,4,0,0,0,0,3,4,0.85
Row66,1,training,-1.5575,27.9064,49.12458049,40.13,117.148,117.0789786,3,0,2,0,2,0,3,8,19,0,0,0,0,0,0,0,0,0,0,0.8
Row67,0,training,0.3713,16.261,24.94105432,17.07,56.064,56.02621475,1,0,1,0,1,0,1,4,8,0,0,0,0,0,0,0,0,0,0,0
Row68,0,training,1.7246,34.328,48.6913323,12.89,105.14,105.0578492,1,0,1,0,1,0,1,8,15,1,1,0,0,1,0,0,0,0,0,0
Row69,0,training,1.7246,34.328,48.6913323,12.89,105.14,105.0578492,1,0,1,0,1,0,1,8,15,1,1,0,0,1,0,0,0,0,0,0
Row70,0,training,2.5287,36.678,50.90880861,0,108.184,108.0939004,0,0,1,0,0,0,0,8,20,1,0,0,1,0,0,0,0,0,1,0.5
Row71,0,training,2.1438,46.466,71.42282785,18.46,162.188,162.0680796,2,0,2,0,2,0,2,12,22,2,1,0,1,0,0,1,1,0,0,0.2
Row72,0,training,2.3722,67.401,105.5218686,52.6,246.262,246.0892089,4,0,6,0,4,0,4,18,32,1,1,0,0,0,0,0,1,0,0,0.142857143
Row73,0,training,1.566,66.903,105.6466527,66.36,249.27,249.1113413,6,0,9,0,6,0,6,18,33,1,1,0,0,1,0,0,0,0,0,0.25
Row74,0,training,0.3175,43.1332,64.29311514,63.32,161.226,161.0510496,3,3,5,2,3,0,4,10,21,0,0,0,0,0,0,0,0,0,0,0.5
Row75,1,training,0.7523,31.144,48.78988318,20.31,111.144,111.0684139,2,0,1,0,1,1,2,8,17,1,0,1,1,0,1,1,0,0,0,0.5
Row76,0,training,-0.1849,7.121,12.90077313,17.07,30.026,30.01056468,1,0,0,0,1,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0
Row77,0,training,1.0447,48.3251,78.93474985,74.76,209.04,208.0030996,6,3,3,3,6,0,8,12,18,1,1,0,0,1,0,0,0,0,0,0.25
Row78,0,training,-2.2485,28.3041,47.57491336,98.58,129.075,129.017441,6,3,0,3,3,0,6,9,12,1,1,0,0,1,0,0,0,0,0,0
Row79,0,training,1.71962,51.1422,87.7552724,129.42,227.132,227.0178349,9,0,3,0,6,0,9,16,21,1,1,0,0,0,0,0,1,0,0,0.142857143
Row80,0,training,4.45524,69.875,97.94826578,0,210.32,210.1408506,0,0,2,0,0,0,0,16,34,2,2,0,0,0,0,0,2,0,0,0.25
Row81,0,training,0.4032,64.2474,98.23233917,107.66,241.247,241.106256,7,4,7,4,6,0,7,17,32,1,1,0,0,0,0,0,1,0,0,0.4
Row82,0,training,1.0391,61.8026,108.1382178,175.8,287.144,287.0138121,13,0,5,0,8,0,13,20,25,1,1,0,0,0,0,0,1,0,0,0.142857143
Row83,0,training,0.2221,47.8476,70.74884772,81.5,168.196,168.0898776,4,5,3,3,4,0,4,12,24,1,1,0,0,0,0,0,1,0,0,0.25
Row84,0,training,4.1392,100.0716,150.0590675,101.34,369.402,369.078327,7,2,6,2,5,0,8,26,41,3,3,0,0,0,0,0,3,0,0,0
Row85,0,training,6.7156,77.1,124.1483401,24.72,320.006,317.9285089,2,0,2,0,2,0,6,18,24,2,2,0,0,0,0,0,2,0,0,0
Row86,1,training,2.6566,50.3404,77.99220764,43.14,228.045,226.9581905,3,0,2,0,2,0,4,12,18,1,1,0,0,0,0,0,1,0,0,0
Row87,0,training,4.4784,70.634,97.94826578,0,210.32,210.1408506,0,0,3,0,0,0,0,16,34,2,2,0,0,0,0,0,2,0,0,0.25
Row88,0,training,3.916,61.256,85.21838155,0,182.266,182.1095504,0,0,2,0,0,0,0,14,28,2,2,0,0,0,0,0,2,0,0,0.142857143
Row89,0,training,3.7322,46.019,74.70614391,0,195.476,193.9456832,0,0,1,0,0,0,3,10,15,1,1,0,0,0,0,0,1,0,0,0.142857143
Row90,0,training,0.8034,31.4364,51.81410438,60.69,126.111,126.0316941,3,3,0,3,3,0,3,9,15,1,1,0,0,0,0,0,1,0,0,0
Row91,1,training,2.4418,64.5148,89.53322083,52.04,198.269,198.1156984,2,4,2,2,2,0,2,15,29,2,2,0,0,0,0,0,2,0,0,0.076923077
Row92,0,training,3.0522,44.403,63.33923192,0,183.048,181.9731123,0,0,1,0,0,0,1,9,16,1,1,0,0,0,0,0,1,0,0,0
Row93,0,training,2.81,40.531,56.52622946,0,120.195,120.0939004,0,0,1,0,0,0,0,9,21,1,1,0,0,0,0,0,1,0,0,0.333333333
Row94,0,training,6.1598,100.7554,137.6403171,24.06,304.522,304.2878492,2,2,10,2,2,0,2,22,58,1,1,0,0,0,0,0,1,0,0,0.7
Row95,0,training,-1.1742,21.5414,39.88607267,58.2,100.077,100.0272774,4,2,0,2,2,3,4,7,11,1,0,1,1,0,1,1,0,0,0,0.333333333
Row96,0,training,3.8595,79.1764,128.6185657,92.47,327.123,325.9861121,6,2,3,2,4,1,8,21,29,2,2,0,0,0,0,0,2,0,0,0
Row97,0,training,1.7512,34.7816,57.32313685,40.46,144.557,143.9978071,2,2,0,2,2,0,3,9,14,1,1,0,0,0,0,0,1,0,0,0
Row98,0,training,2.251,47.2776,69.70153516,40.46,160.172,160.0524295,2,2,0,2,2,0,2,12,20,2,2,0,0,0,0,0,2,0,0,0
Row99,0,training,3.3536,51.878,72.48849733,0,154.212,154.0782503,0,0,1,0,0,0,0,12,22,2,2,0,0,0,0,0,2,0,0,0
Row100,0,training,1.6866,26.442,37.43140312,0,78.114,78.04695019,0,0,0,0,0,0,0,6,12,1,1,0,0,0,0,0,1,0,0,0
Row101,0,training,3.3236,52.876,71.14751769,0,152.196,152.0626003,0,0,0,0,0,0,0,12,20,3,2,0,1,0,0,0,2,0,1,0
Row102,0,training,1.6276,133.2541,216.4175454,224.3,582.59,582.0072724,13,5,8,4,11,0,16,38,56,4,3,0,1,0,0,0,3,0,1,0.090909091
Row103,0,training,5.05944,148.3016,229.7366636,166.94,578.624,578.0817577,10,4,6,4,8,0,12,40,62,5,4,0,1,0,0,0,4,0,1,0.071428571
Row104,0,training,2.8398,43.948,60.11306765,0,128.174,128.0626003,0,0,0,0,0,0,0,10,18,2,2,0,0,0,0,0,2,0,0,0
Row105,0,training,2.8484,50.5,71.591555,9.23,158.2,158.0731649,1,0,1,0,1,0,1,12,22,2,2,0,0,0,0,0,2,0,0,0.090909091
Row106,0,training,1.0388,65.242,108.1645734,128.97,304.301,303.9711446,7,3,2,3,5,0,9,19,27,2,2,0,0,0,0,0,2,0,0,0
Row107,1,training,7.9286,98.078,155.693783,0,627.588,621.5413227,0,0,1,0,0,0,6,18,22,2,2,0,0,0,0,0,2,0,0,0
Row108,0,training,3.23477,87.4687,120.5182262,30.33,267.376,267.1735477,3,1,4,1,3,0,3,20,41,2,2,0,0,0,0,0,2,0,0,0.235294118
Row109,0,training,0.9422,52.268,83.07178934,7.76,184.242,184.0989512,2,0,0,0,0,0,2,14,26,3,2,0,1,2,0,1,0,0,0,0.166666667
Row110,0,training,5.6828,81.216,144.7427634,0,409.782,405.7977716,0,0,0,0,0,0,8,18,24,3,0,2,3,0,0,0,0,2,3,0.8
Row111,0,training,2.8326,41.662,63.0062366,0,136.238,136.1252005,0,0,0,0,0,0,0,10,26,4,0,4,4,0,0,0,0,4,4,1
Row112,0,training,0.675,59.1722,91.78034235,110.29,224.22,224.0909402,7,4,5,3,4,2,7,16,28,1,1,0,0,0,0,0,1,0,0,0.222222222
Row113,0,training,2.0564,61.4748,92.05435253,102.54,214.232,214.0966943,6,4,2,2,6,0,6,16,26,2,2,0,0,2,0,0,0,0,0,0
Row114,0,training,5.911,124.7869,199.114367,79.79,483.902,483.1161256,6,2,7,2,4,3,9,34,54,4,3,1,1,0,0,0,3,1,1,0.16
Row115,0,training,2.9384,51.356,71.83712073,0,154.212,154.0782503,0,0,0,0,0,0,0,12,22,3,2,0,1,0,0,0,2,0,1,0.166666667
Row116,0,training,2.6188,74.1928,113.3519239,118.49,273.248,273.0749558,7,4,4,3,5,0,7,20,31,2,2,0,0,0,0,0,2,0,0,0
Row117,0,training,4.2257,75.4857,109.9652502,24.92,264.419,264.0754905,2,1,3,1,4,0,4,17,33,3,2,1,1,1,0,0,1,1,1,0.461538462
Row118,0,training,2.6356,67.869,102.5588826,25.36,252.364,252.039105,3,0,2,0,5,0,5,16,28,3,2,1,1,1,1,1,1,0,0,0.363636364
Row119,0,training,3.2838,75.46,112.0819548,25.36,284.431,284.011176,3,0,3,0,6,0,6,17,29,3,2,1,1,1,1,1,1,0,0,0.363636364
Row120,0,training,0.0166,10.819,19.21190722,12.53,44.053,44.02621475,1,0,0,0,1,0,1,3,7,1,0,1,1,0,1,1,0,0,0,1
Row121,0,training,1.7579,35.135,54.26900142,12.53,120.151,120.0575149,1,0,1,0,1,0,1,9,17,2,1,1,1,0,1,1,1,0,0,0.25
Row122,0,training,0.9527,35.742,60.50344283,25.06,140.182,140.0837296,2,0,1,0,2,0,2,10,22,3,0,3,3,0,2,2,0,1,1,1
Row123,0,training,-0.0777,17.856,35.80393979,27.69,90.078,90.03169405,3,0,0,0,3,0,3,6,12,1,0,1,1,0,1,1,0,0,0,1
Row124,0,training,1.08608,20.427,31.53705402,23.79,67.091,67.04219916,1,0,0,0,1,0,1,5,10,0,0,0,0,0,0,0,0,0,0,0.25
Row125,0,training,0.0478,24.0084,36.64588714,43.09,85.106,85.05276384,2,2,1,1,1,1,2,6,13,0,0,0,0,0,0,0,0,0,0,0.25
Row126,0,training,1.8013,25.534,37.44774057,0,90.553,90.0236279,0,0,1,0,0,0,1,5,12,0,0,0,0,0,0,0,0,0,0,0.5
Row127,0,training,2.6037,81.9197,134.5814454,103.68,334.282,334.0877467,7,3,4,3,4,2,9,24,36,2,2,0,0,1,0,0,1,0,0,0.066666667
Row128,0,training,0.1385,29.747,52.99471988,43.37,128.127,128.0473441,3,0,1,0,3,0,3,9,17,1,0,1,1,0,1,1,0,0,0,0.666666667
Row129,0,training,2.22104,59.8437,89.49396219,46.17,205.257,205.1102787,3,1,3,1,2,1,3,15,30,1,1,0,0,0,0,0,1,0,0,0.333333333
Row130,0,training,-0.2236,56.136,94.1894858,74.76,228.248,228.111007,6,0,3,0,4,4,6,16,32,0,0,0,0,0,0,0,0,0,0,0.6
Row131,0,training,4.2058,137.596,219.81543,69.06,531.44,530.1487607,8,0,7,0,7,1,10,36,64,5,3,2,2,1,2,2,2,0,0,0.384615385
Row132,0,training,0.693,21.963,36.41954167,26.3,86.09,86.03677943,2,0,1,0,2,0,2,6,12,0,0,0,0,0,0,0,0,0,0,0.25
Row133,0,training,3.1544,56.967,87.02285046,26.3,198.306,198.1619799,2,0,1,0,2,0,2,14,36,1,0,1,1,0,0,0,0,1,1,0.916666667
Row134,0,training,1.7497,41.912,65.80129679,26.3,150.177,150.0680796,2,0,2,0,2,0,2,11,21,1,1,0,0,0,0,0,1,0,0,0.222222222
Row135,1,training,3.7293,77.806,122.8952635,44.12,292.766,292.0978555,4,0,4,0,4,0,5,20,37,2,2,0,0,1,0,0,1,0,0,0.333333333
Row136,1,training,3.1243,75.601,122.083365,57.01,293.754,293.0931044,5,0,4,0,5,0,6,20,36,2,2,0,0,1,0,0,1,0,0,0.357142857
Row137,1,training,3.99,86.1128,133.5811367,50.94,326.227,325.0748675,4,1,3,1,4,0,6,21,38,2,2,0,0,1,0,0,1,0,0,0.333333333
Row138,0,training,2.6897,46.8068,67.68540533,20.23,150.221,150.1044651,1,1,0,1,1,0,1,11,25,1,1,0,0,0,0,0,1,0,0,0.4
Row139,0,training,3.9872,65.5068,93.14517379,20.23,206.329,206.1670653,1,1,0,1,1,0,1,15,37,1,1,0,0,0,0,0,1,0,0,0.571428571
Row140,0,training,7.8786,133.8196,190.2809808,40.46,424.669,424.3341306,2,2,2,2,2,0,2,31,75,2,2,0,0,0,0,0,2,0,0,0.586206897
Row141,0,training,2.3953,48.4716,72.47963908,40.46,166.22,166.0993797,2,2,0,2,2,0,2,12,26,1,1,0,0,0,0,0,1,0,0,0.4
Row142,0,training,2.3953,48.4716,72.47963908,40.46,166.22,166.0993797,2,2,0,2,2,0,2,12,26,1,1,0,0,0,0,0,1,0,0,0.4
Row143,1,training,2.6823,52.1013,78.21186954,37.3,178.231,178.0993797,2,1,1,1,1,0,2,13,27,1,1,0,0,0,0,0,1,0,0,0.363636364
Row144,0,training,4.5488,93.879,136.9126557,35.01,306.409,306.1732133,3,0,4,0,3,0,3,23,45,3,3,0,0,1,0,0,2,0,0,0.3
Row145,0,training,3.9192,95.8264,148.0220793,50.75,350.48,350.1551803,4,0,6,0,4,0,5,24,50,2,1,1,1,0,0,0,1,1,1,0.578947368
Row146,0,training,3.9872,65.5068,93.14517379,20.23,206.329,206.1670653,1,1,0,1,1,0,1,15,37,1,1,0,0,0,0,0,1,0,0,0.571428571
Row147,0,training,4.106,65.2048,93.14517379,20.23,206.329,206.1670653,1,1,2,1,1,0,1,15,37,1,1,0,0,0,0,0,1,0,0,0.571428571
Row148,0,training,3.9257,91.2827,140.5842923,49.41,330.815,330.1135055,4,1,2,1,2,2,5,23,42,2,2,0,0,0,0,0,2,0,0,0.222222222
Row149,0,training,5.2415,103.206,152.9785957,34.89,364.942,364.1376121,3,0,3,0,4,0,5,24,49,2,2,0,0,1,0,0,1,0,0,0.473684211
Row150,0,training,4.8172,81.238,124.5261543,36.92,290.444,290.2457096,4,0,7,0,4,0,4,20,54,0,0,0,0,0,0,0,0,0,0,1
Row151,0,training,6.4737,99.1416,156.6419816,40.46,543.875,539.757078,2,2,2,2,2,0,6,21,33,2,2,0,0,0,0,0,2,0,0,0.2
Row152,0,training,3.4237,68.3416,101.1717912,40.46,228.291,228.1150298,2,2,2,2,2,0,2,17,33,2,2,0,0,0,0,0,2,0,0,0.2
Row153,0,training,3.135,66.8402,104.9381979,29.1,256.132,255.0217693,2,1,2,1,1,1,4,16,27,1,1,0,0,0,0,0,1,0,0,0.25
Row154,0,training,0.3905,25.1308,37.99247863,20.23,84.118,84.05751488,1,1,0,1,1,0,1,6,14,0,0,0,0,0,0,0,0,0,0,0.6
Row155,0,training,1.6402,47.0703,71.84692743,37.3,164.204,164.0837296,2,1,2,1,2,0,2,12,24,1,1,0,0,0,0,0,1,0,0,0.3
Row156,0,training,4.8052,81.106,120.8345358,18.46,270.372,270.1619799,2,0,5,0,2,0,2,20,42,2,2,0,0,0,0,0,2,0,0,0.333333333
Row157,0,training,6.67998,116.435,181.1846448,59.32,419.908,419.1288212,4,0,7,0,4,0,5,30,52,3,3,0,0,0,0,0,3,0,0,0.2
Row158,0,training,5.152,97.944,149.2417651,39.44,338.447,338.1881947,3,0,6,0,3,0,3,25,51,3,2,1,1,1,0,0,1,1,1,0.409090909
Row159,1,training,2.9649,88.498,142.2694548,63.68,331.412,331.1783583,5,0,4,0,4,2,5,24,49,3,0,1,3,0,0,1,0,1,2,0.631578947
Row160,0,training,3.475,48.002,63.95492096,0,136.238,136.1252005,0,0,4,0,0,0,0,10,26,0,0,0,0,0,0,0,0,0,0,0.4
Row161,0,training,2.878,48.486,68.80604609,17.07,152.237,152.1201151,1,0,4,0,1,0,1,11,27,0,0,0,0,0,0,0,0,0,0,0.5
Row162,0,training,2.3218,39.346,56.7657649,17.07,126.199,126.1044651,1,0,3,0,1,0,1,9,23,0,0,0,0,0,0,0,0,0,0,0.625
Row163,1,training,2.1489,25.284,37.44774057,0,90.553,90.0236279,0,0,0,0,0,0,1,5,12,0,0,0,0,0,0,0,0,0,0,0.5
Row164,0,training,0.9449,26.5168,38.30365021,20.23,86.134,86.07316494,1,1,1,1,1,0,1,6,16,0,0,0,0,0,0,0,0,0,0,0.6
Row165,0,training,2.2984,29.676,40.5639616,0,86.178,86.10955045,0,0,1,0,0,0,0,6,20,0,0,0,0,0,0,0,0,0,0,1
Row166,0,training,7.39568,126.1067,205.5960553,71.35,502.92,502.1271049,5,1,8,1,5,0,9,35,57,3,3,0,0,0,0,0,3,0,0,0.230769231
Row167,0,training,1.0709,69.119,110.1272195,91.65,261.281,261.1113413,6,2,3,2,4,1,6,19,34,2,1,0,1,1,0,1,0,0,0,0.384615385
Row168,0,training,2.2241,86.625,132.808884,91.65,311.341,311.1269914,6,2,3,2,4,1,6,23,40,3,2,0,1,1,0,1,1,0,0,0.294117647
Row169,0,training,3.5875,91.1798,142.0564687,50.94,333.863,333.1607901,4,1,5,1,4,0,5,23,47,3,2,1,1,1,0,0,1,1,1,0.555555556
Row170,1,training,1.7617,40.611,61.87931013,26.3,142.198,142.0993797,2,0,4,0,2,0,2,10,24,0,0,0,0,0,0,0,0,0,0,0.625
Row171,0,training,2.6361,55.6078,80.41528956,20.23,178.275,178.1357652,1,1,4,1,1,0,1,13,31,1,1,0,0,0,0,0,1,0,0,0.5
Row172,0,training,4.9972,87.2679,139.4602868,65.21,353.677,352.0512109,4,2,7,1,4,0,7,21,40,1,1,0,0,1,0,0,0,0,0,0.571428571
